::1 - - [12/Apr/2023:09:37:17 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:09:37:17 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:09:39:09 +0000] "GET /favicon.ico HTTP/1.0" 404 150 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0"
::ffff:127.0.0.1 - - [12/Apr/2023:09:39:47 +0000] "GET /geoserver/web/ HTTP/1.0" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.41"
::ffff:127.0.0.1 - - [12/Apr/2023:09:51:21 +0000] "POST /sdk HTTP/1.0" 404 143 "-" "Mozilla/5.0 (iPad; CPU OS 12_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C50 Safari/605.1.15 Version/12.2.0.0.1"
::ffff:127.0.0.1 - - [12/Apr/2023:09:51:21 +0000] "GET /nmaplowercheck1681293081 HTTP/1.0" 404 163 "-" "Mozilla/5.0 (iPad; CPU OS 12_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C50 Safari/605.1.15 Version/12.2.0.0.1"
::ffff:127.0.0.1 - - [12/Apr/2023:09:51:22 +0000] "GET /HNAP1 HTTP/1.0" 404 144 "-" "Mozilla/5.0 (iPad; CPU OS 12_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C50 Safari/605.1.15 Version/12.2.0.0.1"
::ffff:127.0.0.1 - - [12/Apr/2023:09:51:23 +0000] "GET /evox/about HTTP/1.0" 404 149 "-" "Mozilla/5.0 (iPad; CPU OS 12_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16C50 Safari/605.1.15 Version/12.2.0.0.1"
::1 - - [12/Apr/2023:10:06:25 +0000] "GET /api/v1/users/me? HTTP/1.0" 200 211 "-" "Sedu/1 CFNetwork/1402.0.8 Darwin/22.2.0"
::1 - - [12/Apr/2023:10:06:25 +0000] "GET /api/v1/ads? HTTP/1.0" 200 279 "-" "Sedu/1 CFNetwork/1402.0.8 Darwin/22.2.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:06:25 +0000] "GET /api/v1/articles? HTTP/1.0" 200 302214 "-" "Sedu/1 CFNetwork/1402.0.8 Darwin/22.2.0"
::1 - - [12/Apr/2023:10:06:27 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1402.0.8 Darwin/22.2.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:06:27 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1402.0.8 Darwin/22.2.0"
::1 - - [12/Apr/2023:10:07:17 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:18 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:18 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:23 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:30 +0000] "GET /api/v1/users/logout? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:30 +0000] "GET /api/v1/articles? HTTP/1.0" 401 283 "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:30 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:31 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:31 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:44 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:49 +0000] "POST /api/v1/users/login HTTP/1.0" 200 487 "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:49 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:50 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:50 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:52 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:55 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:55 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:07:55 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:10:07:55 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:10:16:30 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:16:32 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:10:16:32 +0000] "GET /api/v1/articles? HTTP/1.0" 200 302214 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:16:57 +0000] "GET /api/v1/articles/642d56517c1330814fb7635e? HTTP/1.0" 200 16241 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:17:28 +0000] "GET /api/v1/articles/642d57947c1330814fb76374? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:10:17:37 +0000] "GET /api/v1/articles/642d5b917c1330814fb763ad? HTTP/1.0" 200 5019 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:17:44 +0000] "GET /api/v1/articles/642d75b97c1330814fb763bb? HTTP/1.0" 200 12227 "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:10:18:59 +0000] "GET /api/v1/articles/642e44a97c1330814fb764fe? HTTP/1.0" 200 8011 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:19:12 +0000] "GET /api/v1/articles/642e58ad7c1330814fb76521? HTTP/1.0" 200 5211 "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:10:20:05 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:20:06 +0000] "GET /api/v1/articles/642e58ad7c1330814fb76521? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:10:20:06 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:10:20:06 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:10:43:13 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:10:43:14 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:10:47:59 +0000] "GET /druid/index.html HTTP/1.0" 404 155 "-" "Mozilla/5.0 zgrab/0.x"
::1 - - [12/Apr/2023:10:51:56 +0000] "GET /systembc/password.php HTTP/1.0" 404 160 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::1 - - [12/Apr/2023:11:24:16 +0000] "GET /.well-known/acme-challenge/BAFHOX_ARCQ4QOL-6X_8T81CXJOMPJF3 HTTP/1.0" 404 198 "-" "Cpanel-HTTP-Client/1.0"
::ffff:127.0.0.1 - - [12/Apr/2023:11:27:44 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:11:27:45 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:11:36:47 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "Sedu/1 CFNetwork/1406.0.4 Darwin/22.4.0"
::1 - - [12/Apr/2023:11:39:55 +0000] "POST /api/v1/users/login HTTP/1.0" 401 123 "-" "Sedu/1 CFNetwork/1406.0.4 Darwin/22.4.0"
::ffff:127.0.0.1 - - [12/Apr/2023:11:41:55 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "Sedu/1 CFNetwork/1406.0.4 Darwin/22.4.0"
::ffff:127.0.0.1 - - [12/Apr/2023:12:03:13 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:12:03:13 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:12:35:59 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:12:36:00 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:12:36:25 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:12:36:25 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:12:44:54 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:13:11:31 +0000] "GET /dispatch.asp HTTP/1.0" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::1 - - [12/Apr/2023:13:14:04 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:13:15:12 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:13:23:00 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:13:23:00 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:14:24:25 +0000] "GET /.well-known/acme-challenge/462J4K73NO9Y950TFVL-6PI2OO26BA1Y HTTP/1.0" 404 198 "-" "Cpanel-HTTP-Client/1.0"
::1 - - [12/Apr/2023:15:07:44 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:15:07:44 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:15:24:37 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:15:24:37 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:15:28:03 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:15:28:04 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:15:32:35 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:15:32:36 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:15:32:36 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:15:32:40 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:15:35:23 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:15:35:25 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:15:51:46 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:15:51:46 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::1 - - [12/Apr/2023:15:51:46 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:15:51:46 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "Sedu/1 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:127.0.0.1 - - [12/Apr/2023:15:53:09 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:15:53:09 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:15:58:14 +0000] "GET /robots.txt HTTP/1.0" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::1 - - [12/Apr/2023:16:06:30 +0000] "GET /dispatch.asp HTTP/1.0" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:127.0.0.1 - - [12/Apr/2023:16:33:58 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:16:33:59 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:17:24:23 +0000] "GET /.well-known/acme-challenge/4KXX5NIRQRNWAY-Z9HC-47OIWC9G9TJC HTTP/1.0" 404 198 "-" "Cpanel-HTTP-Client/1.0"
::1 - - [12/Apr/2023:17:45:34 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:17:45:34 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:17:51:51 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:127.0.0.1 - - [12/Apr/2023:17:51:51 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:127.0.0.1 - - [12/Apr/2023:18:01:50 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:18:01:51 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:18:09:36 +0000] "GET /.env HTTP/1.0" 404 143 "-" "python-requests/2.28.2"
::ffff:127.0.0.1 - - [12/Apr/2023:18:14:08 +0000] "GET /dispatch.asp HTTP/1.0" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::1 - - [12/Apr/2023:18:35:24 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:18:35:25 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:18:39:12 +0000] "GET /.env HTTP/1.0" 404 143 "-" "python-requests/2.28.2"
::ffff:127.0.0.1 - - [12/Apr/2023:18:50:38 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::1 - - [12/Apr/2023:18:50:51 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::1 - - [12/Apr/2023:19:36:28 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:19:36:29 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:19:40:01 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:19:40:01 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [12/Apr/2023:19:56:29 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:19:56:30 +0000] "GET /api/v1/articles? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:19:56:30 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:19:56:39 +0000] "GET /api/v1/users/me? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:19:56:40 +0000] "GET /api/v1/users/logout? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:19:56:41 +0000] "GET /api/v1/articles? HTTP/1.0" 401 283 "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:19:56:41 +0000] "GET /api/v1/ads? HTTP/1.0" 304 - "-" "okhttp/4.9.2"
::ffff:127.0.0.1 - - [12/Apr/2023:19:56:41 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:19:56:41 +0000] "GET /api/v1/users/me? HTTP/1.0" 401 283 "-" "okhttp/4.9.2"
::1 - - [12/Apr/2023:20:11:38 +0000] "GET /dispatch.asp HTTP/1.0" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::1 - - [12/Apr/2023:20:24:21 +0000] "GET /.well-known/acme-challenge/CE0Z90UQ2WTDS-XNZTLSOIWG_3TONNEU HTTP/1.0" 404 198 "-" "Cpanel-HTTP-Client/1.0"
::ffff:127.0.0.1 - - [12/Apr/2023:21:07:51 +0000] "GET /phpmyadmin/index.php HTTP/1.0" 404 159 "http://143.198.90.131/phpmyadmin/index.php" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"
::1 - - [12/Apr/2023:21:21:44 +0000] "GET /CicM HTTP/1.0" 404 143 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
::ffff:127.0.0.1 - - [12/Apr/2023:21:21:45 +0000] "GET /RNQl HTTP/1.0" 404 143 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
::1 - - [12/Apr/2023:21:34:48 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:21:34:49 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:21:43:22 +0000] "GET /dispatch.asp HTTP/1.0" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:127.0.0.1 - - [12/Apr/2023:22:33:06 +0000] "GET /favicon.ico HTTP/1.0" 404 150 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::1 - - [12/Apr/2023:23:06:37 +0000] "GET /actuator/gateway/routes HTTP/1.0" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [12/Apr/2023:23:11:36 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::1 - - [12/Apr/2023:23:11:36 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:127.0.0.1 - - [12/Apr/2023:23:24:17 +0000] "GET /.well-known/acme-challenge/LDSH7QEM_M2459KIPPLZW76IR9L421Z7 HTTP/1.0" 404 198 "-" "Cpanel-HTTP-Client/1.0"
